74,Brandon LaFell,CIN,9,49,101,73.761904761905,10.403317977612,81,
75,Davante Adams,GB,4,40,102,74.483146067416,9.5106236985787,65,
76,Mike Thomas,LA,8,44,133,93.4,24.696963376091,,
77,Eli Rogers,PIT,8,46,242,78.696428571429,25.04490227775,84,
78,Charles Johnson,MIN,6,51,119,82.637931034483,13.237483712161,92,
79,Andre Johnson,TEN,13,38,210,95.636363636364,25.03309104731,82,
80,Robert Woods,BUF,10,55,104,73.144736842105,9.6704976568297,94,
81,Malcolm Mitchell,NE,9,40,255,89.869565217391,29.045398270303,98,
82,Kenny Britt,LA,8,53,100,74.866666666667,9.2654675483156,80,
83,James Jones,FA,,46,140,92.095238095238,21.469590370047,67,
84,Victor Cruz,NYG,8,47,113,83.805555555556,12.883709447818,60,
85,Terrelle Pryor,CLE,13,55,282,76.772727272727,27.791319472392,64,
86,Jermaine Kearse,SEA,5,57,122,77.960526315789,11.686069968212,75,
87,Rueben Randle,FA,,57,154,84.192307692308,20.532374494122,93,
88,Jamison Crowder,WAS,9,57,172,78.541666666667,14.841699419765,100,
89,Brian Quick,LA,8,56,125,91.301886792453,12.08708168293,121,
90,Danny Amendola,NE,9,56,102,83.393939393939,9.2717864446457,61,
91,Seth Roberts,OAK,10,57,214,82.75,19.228884523029,95,
92,Jaelen Strong,HOU,9,57,235,79.772151898734,20.631148484134,90,
93,Eddie Royal,CHI,9,57,108,87.639344262295,10.225382732643,101,
94,Jeff Janis,GB,4,58,132,87.53125,14.410248902691,91,
95,Darrius Heyward-Bey,PIT,8,59,129,86.098039215686,13.916071822855,96,
96,Brandon Coleman,NO,5,59,132,91.530612244898,12.13209950506,105,
97,TJ Jones,DET,10,60,152,105.35714285714,17.692238584262,122,
98,Justin Hardy,ATL,11,60,146,88.232142857143,12.7335202621,,
99,Pharoh Cooper,LA,8,61,283,92.68,29.300129692546,88,
100,Tyrell Williams,SD,11,61,218,88.5,24.132038106175,,
101,Dontrelle Inman,SD,11,62,136,100.2,17.6,109,
