78,Rhett Ellison,MIN,6,57,71,64,7,,
79,C.J. Uzomah,CIN,9,58,126,82,31.155523854794,,
80,Craig Stevens,FA,,58,77,67.5,9.5,,
81,Bruce Miller,SF,8,59,174,116.5,57.5,,
82,Michael Hoomanawanui,NO,5,59,71,64,5.0990195135928,,
83,Chris Gragg,BUF,10,60,94,75.333333333333,14.079141387962,,
84,Levine Toilolo,ATL,11,60,73,68.333333333333,5.9066817155565,,
85,Demetrius Harris,KC,5,62,140,88.5,30.352100421552,,
86,Jeff Cumberland,SD,11,63,64,63.5,0.5,,
87,Cory Harkey,LA,8,67,176,121.5,54.5,,
88,Clay Harbor,NE,9,68,93,80.5,12.5,,
89,MarQueis Gray,MIA,8,70,78,74,4,,
90,Jerell Adams,NYG,8,71,79,75,4,27,
91,Derek Carrier,WAS,9,72,79,75.5,3.5,,
92,Emmanuel Bibbs,FA,,74,125,99.5,25.5,,
93,Phillip Supernaw,TEN,13,74,87,80.5,6.5,,
94,AJ Derby,NE,9,75,123,99,24,41,
95,Cooper Helfet,FA,,75,85,80,5,,
96,James Hanna,DAL,7,78,89,83.5,5.5,53,
97,Erik Swoope,IND,10,78,82,80,2,,
