74,Cameron Artis-Payne,CAR,7,48,93,67.929577464789,9.0589990176479,69,
75,Kenjon Barner,PHI,4,47,120,88.181818181818,25.196746477628,,
76,Kenyan Drake,MIA,8,49,97,70.469696969697,9.3326077049686,61,
77,James White,NE,9,48,90,71.849056603774,7.9985758789384,75,
78,Ka'Deem Carey,CHI,9,49,101,73.745762711864,9.4197650485993,82,
79,Andre Ellington,ARI,9,50,82,68.884057971014,6.7126016725284,78,
80,Mike Davis,SF,8,51,121,86.944444444444,15.13080824096,,
81,David Cobb,TEN,13,52,128,83.941176470588,14.614539852028,77,
82,Mike Gillislee,BUF,10,53,93,76.121951219512,9.0962203942646,88,
83,Robert Turbin,IND,10,55,107,81.862068965517,10.24770500104,80,
84,Jonathan Williams,BUF,10,56,107,84.25,13.016816046945,95,
85,Tyler Ervin,HOU,9,57,124,74,11.400215448872,73,
86,Benny Cunningham,LA,8,57,97,73.789473684211,9.4761692647144,85,
87,Khiry Robinson,NYJ,11,57,88,76.107142857143,7.3379604295271,83,
88,Alfred Blue,HOU,9,58,96,76.413043478261,8.8577553515366,84,
89,Mike Tolbert,CAR,7,58,90,80.611111111111,7.0956863961212,91,
90,Antonio Andrews,TEN,13,63,120,85.48275862069,11.189960678046,87,
91,Alex Collins,SEA,5,63,108,80.035714285714,10.4863249141,92,
92,Branden Oliver,SD,11,64,98,79.894736842105,10.527631496721,,
93,Jacquizz Rodgers,CHI,9,65,129,88,17.378147196983,,
94,Terrell Watson,CLE,13,65,109,86.5,11.20825588573,,
95,Stevan Ridley,DET,10,65,105,85.583333333333,9.9899254807587,86,
96,Reggie Bush,BUF,10,65,103,84.142857142857,10.301575072754,,
97,Denard Robinson,JAC,5,65,100,86.52380952381,8.4550297660429,,
98,Joique Bell,FA,,65,96,79.571428571429,10.499757042865,,
99,Tre Mason,LA,8,66,111,82.722222222222,12.560102421537,81,
100,Andre Williams,NYG,8,68,101,84.636363636364,9.7010408120709,90,
101,Jalen Richard,OAK,10,68,93,80.5,12.5,,
102,Dexter McCluster,TEN,13,69,102,84.666666666667,9.5933177801919,93,
103,Knile Davis,KC,5,70,119,89.909090909091,14.699749815153,,
104,Orleans Darkwa,NYG,8,71,122,95.333333333333,14.847371634213,,
105,Travaris Cadet,NO,5,71,119,99.111111111111,13.362006207024,,
106,Bishop Sankey,TEN,13,71,106,91.692307692308,12.16795675525,,
107,Kelvin Taylor,SF,8,72,113,96.181818181818,12.755164243397,,
108,Trent Richardson,FA,,72,107,93.857142857143,11.356918236772,89,
109,Jonathan Grimes,HOU,9,72,106,92.2,12.023310692151,,
110,Jordan Todman,IND,10,74,114,94.5,11.986599660812,,
111,Damien Williams,MIA,8,75,116,96,12.501428489805,,
112,Malcolm Brown,LA,8,76,119,91.166666666667,15.474890055255,,
113,Daniel Lasco,NO,5,76,116,94.846153846154,10.501620049718,,
114,Marcel Reece,OAK,10,77,118,96,13.856406460551,,
115,Matt Asiata,MIN,6,78,114,94.076923076923,12.098706469076,,
116,Roy Helu,FA,,78,112,95.428571428571,13.668076914131,,
117,Fozzy Whittaker,CAR,7,79,125,99.8,13.496666255042,,
118,Lorenzo Taliaferro,BAL,8,79,120,106.125,12.33326295025,,
119,Donald Brown,NE,9,81,117,96.428571428571,11.418745776224,,
120,Tyler Gaffney,NE,9,84,122,95,13.740451229854,,
121,Rex Burkhead,CIN,9,85,123,103.88888888889,12.105503288858,,
122,Brandon Bolden,NE,9,85,118,99.833333333333,10.237458451957,94,
123,Fitzgerald Toussaint,PIT,8,86,121,95.5625,10.659319572562,,
124,Kyle Juszczyk,BAL,8,86,117,98.6,10.669582934679,,
125,Tyler Varga,FA,,95,132,117.33333333333,16.048537489614,,
126,Taiwan Jones,OAK,10,96,130,114.85714285714,11.344332397767,,
127,Terron Ward,ATL,11,98,124,114.66666666667,8.7496031656045,,
128,Dwayne Washington,DET,10,99,133,120.6,11.672189169132,,
129,Patrick DiMarco,ATL,11,99,127,110,10.440306508911,,
130,Juwan Thompson,DEN,11,100,131,114.8,11.142710621747,,
131,Mike James,TB,6,100,127,116.2,9.6208107766446,,
132,Zach Line,MIN,6,102,113,107.5,5.5,,
133,Bruce Miller,SF,8,103,129,111.5,10.259142264342,,
134,Daryl Richardson,PIT,8,108,138,128,11.916375287813,,
135,Darius Jackson,DAL,7,109,134,119,10.801234497346,,
136,John Crockett,GB,4,111,137,123,8.8769364084689,,
137,Jonas Gray,JAC,5,112,135,122.5,8.2006097334284,,
138,Kerwynn Williams,ARI,9,112,128,121.33333333333,6.7986926847904,,
139,Aaron Ripkowski,GB,4,115,123,119,4,,
140,Stepfan Taylor,ARI,9,118,139,126.66666666667,8.9566858950296,,
141,Glenn Winston,CLE,13,118,126,122,4,,
142,Cedric Peerman,CIN,9,119,138,127,8.2764726786234,,
143,Anthony Sherman,KC,5,122,130,126,4,,
144,Tommy Bohanon,NYJ,11,123,131,127,4,,
